Geoname ID;Name;ASCII Name;Country Code;Coordinates
772518;Firlej;Firlej;PL;51.55882, 22.50841
772722;Dziekanów Leœny;Dziekanow Lesny;PL;52.35243, 20.85124
772822;Dwikozy;Dwikozy;PL;50.73613, 21.78864
773148;Dobre Miasto;Dobre Miasto;PL;53.98668, 20.39749
774158;Ciepielów;Ciepielow;PL;51.24838, 21.57475
774505;Chmielnik;Chmielnik;PL;49.97386, 22.14535
774649;Ceg³ów;Ceglow;PL;52.14782, 21.73739
775513;Borowa;Borowa;PL;50.38548, 21.3515
775634;Bolimów;Bolimow;PL;52.07671, 20.16352
776172;Bia³a Rawska;Biala Rawska;PL;51.80779, 20.47259
776407;Baranowo;Baranowo;PL;53.17554, 21.29803
3079855;¯ywiec;Zywiec;PL;49.68529, 19.19243
3079923;Zwierzyñ;Zwierzyn;PL;52.83212, 15.56763
3080083;Z³otniki Kujawskie;Zlotniki Kujawskie;PL;52.89943, 18.14564
3080165;Zielona Góra;Zielona Gora;PL;51.93548, 15.50643
3080389;Zdzieszowice;Zdzieszowice;PL;50.42482, 18.12349
3080636;Zarzecze;Zarzecze;PL;49.71932, 19.17526
3081003;Zaborze;Zaborze;PL;50.02175, 19.24067
3081330;Wrz¹sowice;Wrzasowice;PL;49.95862, 19.94654
3081387;Wrêczyca Wielka;Wreczyca Wielka;PL;50.84589, 18.92086
3081839;Witaszyce;Witaszyce;PL;51.94151, 17.56182
3082310;Wielgie;Wielgie;PL;52.74076, 19.2635
3082635;Wapno;Wapno;PL;52.90804, 17.47504
3082647;W¹pielsk;Wapielsk;PL;53.13761, 19.27792
3082838;Ujœcie;Ujscie;PL;53.05339, 16.73201
3082914;Tychy;Tychy;PL;50.13717, 18.96641
3083158;Trzciñsko Zdrój;Trzcinsko Zdroj;PL;52.96487, 14.60667
3083667;Szlachta;Szlachta;PL;53.76827, 18.11367
3084660;Stepnica;Stepnica;PL;53.65187, 14.62555
3084717;Stawiszyn;Stawiszyn;PL;51.91786, 18.11171
3085219;Sokolniki;Sokolniki;PL;51.30738, 18.33275
3085384;Œmi³owo;Smilowo;PL;53.13647, 16.92075
3086000;Sieniawa;Sieniawa;PL;52.36344, 15.37768
3087076;RogoŸnik;Rogoznik;PL;50.39106, 19.03776
3088435;Polkowice;Polkowice;PL;51.50391, 16.07261
3088504;Po³ajewo;Polajewo;PL;52.79923, 16.73347
3088535;Pogwizdów;Pogwizdow;PL;49.80382, 18.60106
3088788;P³oty;Ploty;PL;53.80182, 15.2667
3090364;Obrzycko;Obrzycko;PL;52.70338, 16.52807
3091641;M³ynary;Mlynary;PL;54.1869, 19.72149
3091831;Miko³ów;Mikolow;PL;50.17103, 18.9041
3091913;Mielno;Mielno;PL;54.26086, 16.0621
3091937;Mieleszyn;Mieleszyn;PL;52.66868, 17.49779
3091957;Miejska Górka;Miejska Gorka;PL;51.65573, 16.95826
3091991;Miêdzybórz;Miedzyborz;PL;51.39626, 17.6661
3092402;Ma³omice;Malomice;PL;51.55597, 15.45004
3093350;Lipiany;Lipiany;PL;53.00336, 14.96919
3094043;£¹ck;Lack;PL;52.46621, 19.61137
3094449;Krzyszkowice;Krzyszkowice;PL;49.88346, 19.92285
3094981;Kowal;Kowal;PL;52.53019, 19.14767
3095013;Kotlin;Kotlin;PL;51.91913, 17.64825
3095193;Kornowac;Kornowac;PL;50.07179, 18.32846
3096328;Kêty;Kety;PL;49.88214, 19.22333
3096392;KaŸmierz;Kazmierz;PL;52.51309, 16.58403
3096779;Kamienna Góra;Kamienna Gora;PL;50.78314, 16.03037
3097594;Janowiec Wielkopolski;Janowiec Wielkopolski;PL;52.75583, 17.48981
3097935;Huta Stara B;Huta Stara B;PL;50.73792, 19.13295
3099378;Cielmice;Cielmice;PL;50.08826, 19.01896
3099619;G¹bin;Gabin;PL;52.39849, 19.73509
3099634;Frombork;Frombork;PL;54.35766, 19.68029
3099654;Fordon;Fordon;PL;53.14821, 18.17036
3099778;Dzieæmorowice;Dziecmorowice;PL;50.76947, 16.35212
3100619;Daszyna;Daszyna;PL;52.15503, 19.18153
3100880;D¹bie;Dabie;PL;52.08668, 18.8225
3100936;Cz³opa;Czlopa;PL;53.08856, 16.12098
3101170;Czarna Woda;Czarna Woda;PL;53.84458, 18.10006
3101198;Czarków;Czarkow;PL;50.01833, 18.90678
3101869;Cewice;Cewice;PL;54.43551, 17.73485
3103531;Bia³y Bór;Bialy Bor;PL;53.8967, 16.83543
3104132;Aleksandrów £ódzki;Aleksandrow Lodzki;PL;51.81965, 19.30384
7302565;Rzgów;Rzgow;PL;51.66345, 19.49181
12047621;Rejon ulicy Saperów;Rejon ulicy Saperow;PL;51.08614, 17.0005
12047646;Swojczyce;Swojczyce;PL;51.11567, 17.12535
753037;¯urowa;Zurowa;PL;49.82636, 21.16894
754520;Wyœmierzyce;Wysmierzyce;PL;51.62494, 20.81394
754847;Wólka Tanewska;Wolka Tanewska;PL;50.50005, 22.26113
755572;Wiœniowa;Wisniowa;PL;49.7878, 20.11502
756048;Wêgorzewo;Wegorzewo;PL;54.21567, 21.7372
756197;Jod³ówka-Wa³ki;Jodlowka-Walki;PL;50.04992, 21.13332
757479;Szarów;Szarow;PL;49.99505, 20.2696
758467;Srokowo;Srokowo;PL;54.21416, 21.52282
759399;Siedliska;Siedliska;PL;49.87163, 20.99625
759534;Sawin;Sawin;PL;51.27443, 23.43375
760745;Radoszyce;Radoszyce;PL;51.07392, 20.25836
760825;Raczki;Raczki;PL;53.98749, 22.78487
761255;Pruchnik;Pruchnik;PL;49.9062, 22.51554
762275;Pierzchnica;Pierzchnica;PL;50.69754, 20.75489
764204;Myszyniec;Myszyniec;PL;53.38055, 21.34961
764502;Mogielnica;Mogielnica;PL;51.69432, 20.72227
764917;Miechów;Miechow;PL;50.35648, 20.02788
766044;£omazy;Lomazy;PL;51.90435, 23.17656
766162;Lipowiec Koœcielny;Lipowiec Koscielny;PL;53.10459, 20.17639
766357;£êtownia;Letownia;PL;50.32481, 22.23401
766583;£êczna;Leczna;PL;51.30121, 22.88135
766692;£aszczów;Laszczow;PL;50.53332, 23.72562
766810;£añcut;Lancut;PL;50.06871, 22.22912
767619;Krasnobród;Krasnobrod;PL;50.54551, 23.21308
770295;Jaœliska;Jasliska;PL;49.44229, 21.80795
770383;Jarocin;Jarocin;PL;50.56459, 22.32121
770784;Inow³ódz;Inowlodz;PL;51.52717, 20.223
770996;Horod³o;Horodlo;PL;50.89459, 24.03723
771286;Grzêska;Grzeska;PL;50.08303, 22.45399
771343;Grudusk;Grudusk;PL;53.05845, 20.62494
771733;Górzno;Gorzno;PL;51.84681, 21.70933
771788;Górno;Gorno;PL;50.84774, 20.82501
771993;Godzianów;Godzianow;PL;51.89694, 20.03589
772270;Gdów;Gdow;PL;49.90818, 20.19879
772492;Frampol;Frampol;PL;50.67159, 22.67061
774396;Chorkówka;Chorkowka;PL;49.64668, 21.67156
774711;Bystra;Bystra;PL;49.66235, 21.08628
774747;Busko-Zdrój;Busko-Zdroj;PL;50.47078, 20.71884
775775;Bobrowniki;Bobrowniki;PL;52.06442, 20.01949
776415;Baranów;Baranow;PL;51.55786, 22.13625
3080495;Zb¹szyñ;Zbaszyn;PL;52.2509, 15.9252
3080634;Zarzecze;Zarzecze;PL;50.36715, 19.69591
3082012;Wilczogóra;Wilczogora;PL;52.47348, 18.16744
3082485;Wêgorzyno;Wegorzyno;PL;53.54101, 15.55964
3082556;W¹sosz;Wasosz;PL;51.56224, 16.69059
3083275;Toporzysko;Toporzysko;PL;49.62495, 19.80226
3084977;Stanowice;Stanowice;PL;50.93106, 16.37426
3085848;Sk¹pe;Skape;PL;52.15292, 15.45845
3086010;Siemkowice;Siemkowice;PL;51.20194, 18.8988
3087410;Radzyñ Che³miñski;Radzyn Chelminski;PL;53.38509, 18.93725
3087742;Psary;Psary;PL;50.6147, 18.96991
3087773;Przyszowice;Przyszowice;PL;50.24841, 18.74594
3088315;Popów;Popow;PL;51.04029, 18.93117
3088846;Plewiska;Plewiska;PL;52.36706, 16.80985
3089114;Pielgrzymowice;Pielgrzymowice;PL;49.90547, 18.64886
3089494;Panki;Panki;PL;50.88333, 18.7516
3089719;Ostrowite;Ostrowite;PL;52.38199, 18.0447
3089779;Ostróda;Ostroda;PL;53.69671, 19.96486
3090205;O³awa;Olawa;PL;50.9466, 17.2926
3091070;Nidek;Nidek;PL;49.90492, 19.32461
3091997;Miedzno;Miedzno;PL;50.96994, 18.98111
3092616;£yszkowice;Lyszkowice;PL;51.98551, 19.90654
3093691;Legnickie Pole;Legnickie Pole;PL;51.14419, 16.24208
3093935;Lanckorona;Lanckorona;PL;49.84496, 19.71578
3094390;Krzy¿owa;Krzyzowa;PL;49.59235, 19.34469
3094494;Krzeszów;Krzeszow;PL;50.73434, 16.06991
3094746;Kraszewice;Kraszewice;PL;51.51868, 18.21997
3095833;Kolbudy;Kolbudy;PL;54.26989, 18.46639
3096687;Kaniów;Kaniow;PL;49.94316, 19.05098
3096816;Kamienica Polska;Kamienica Polska;PL;50.6709, 19.12265
3097004;Juszczyna;Juszczyna;PL;49.62984, 19.22032
3097421;Jastarnia;Jastarnia;PL;54.6983, 18.6773
3098039;Harbutowice;Harbutowice;PL;49.81235, 19.78045
3099887;Dziêgielów;Dziegielow;PL;49.72259, 18.70491
3099992;Duszniki-Zdrój;Duszniki-Zdroj;PL;50.40327, 16.39091
3100306;Dobroszyce;Dobroszyce;PL;51.26776, 17.34205
3100342;Dobrodzieñ;Dobrodzien;PL;50.72874, 18.44501
3100465;Deszczno;Deszczno;PL;52.66988, 15.31975
3100545;Dêbno;Debno;PL;52.73901, 14.698
3100971;Czerwonak;Czerwonak;PL;52.46459, 16.98169
3101145;Czarnków;Czarnkow;PL;52.90214, 16.56413
3101204;Czaplinek;Czaplinek;PL;53.55775, 16.23333
3101420;Ciechów;Ciechow;PL;51.13218, 16.56773
3101426;Ciechocinek;Ciechocinek;PL;52.87908, 18.79505
3102999;Bolechowice;Bolechowice;PL;50.14831, 19.79273
3103016;Bojad³a;Bojadla;PL;51.95321, 15.81036
3103096;Bogatynia;Bogatynia;PL;50.90747, 14.95634
3103154;Bobrowniki;Bobrowniki;PL;50.37985, 18.98661
3103588;Bia³e B³ota;Biale Blota;PL;53.09516, 17.91621
3103782;Barwa³d Górny;Barwald Gorny;PL;49.86211, 19.61746
6545347;Praga Pó³noc;Praga Polnoc;PL;52.25443, 21.03472
7534274;Sztutowo;Sztutowo;PL;54.32679, 19.17921
12047615;Leœnica-Ratyñ-Pustki;Lesnica-Ratyn-Pustki;PL;51.14228, 16.84773
12047648;Partynice;Partynice;PL;51.06798, 17.01394
12047656;Psie Pole Po³udnie-Kie³czów;Psie Pole Poludnie-Kielczow;PL;51.14783, 17.12744
12047662;Powstañców Œl¹skich Wschód;Powstancow Slaskich Wschod;PL;51.09164, 17.0247
752963;¯yrzyn;Zyrzyn;PL;51.49918, 22.0917
755754;Wietrzychowice;Wietrzychowice;PL;50.19097, 20.76502
755883;Wielka Wieœ;Wielka Wies;PL;51.07107, 20.96655
756046;Wêgrów;Wegrow;PL;52.39954, 22.01634
756227;Waksmund;Waksmund;PL;49.48207, 20.07563
757071;Tarczyn;Tarczyn;PL;51.98197, 20.83394
758071;Stromiec;Stromiec;PL;51.647, 21.09229
758697;Sobolew;Sobolew;PL;51.7366, 21.66349
759092;Sko³yszyn;Skolyszyn;PL;49.74955, 21.33665
759266;Sieradza;Sieradza;PL;50.13499, 20.92947
759275;Sienno;Sienno;PL;51.08773, 21.48325
759282;Siennica;Siennica;PL;52.09164, 21.61921
759591;Sanok;Sanok;PL;49.55573, 22.2056
759875;Ryczywó³;Ryczywol;PL;51.69118, 21.42197
760624;Rani¿ów;Ranizow;PL;50.25873, 21.97137
760924;Pu³awy;Pulawy;PL;51.41655, 21.96939
761145;Przesmyki;Przesmyki;PL;52.26816, 22.58394
761388;Poœwiêtne;Poswietne;PL;52.32967, 21.42137
763166;Olsztyn;Olsztyn;PL;53.77995, 20.49416
764117;Narol;Narol;PL;50.34925, 23.32679
764860;Miejsce Piastowe;Miejsce Piastowe;PL;49.6344, 21.78735
766585;Lecka;Lecka;PL;49.8786, 22.01368
766980;Kurów;Kurow;PL;51.38941, 22.18637
767253;Krzynow³oga Ma³a;Krzynowloga Mala;PL;53.15773, 20.78579
767561;Krempna;Krempna;PL;49.51128, 21.50042
767720;Kraczkowa;Kraczkowa;PL;50.03796, 22.16801
769609;Kamionka Wielka;Kamionka Wielka;PL;49.56848, 20.82364
769981;Józefów;Jozefow;PL;52.13707, 21.23589
770028;Joniec;Joniec;PL;52.60128, 20.58177
770341;Jasieniec;Jasieniec;PL;51.82104, 20.94099
770661;Jadowniki;Jadowniki;PL;49.95884, 20.64434
770798;I³ów;Ilow;PL;52.33953, 20.0273
771001;Hornówek;Hornowek;PL;52.28638, 20.80793
771348;Grudki;Grudki;PL;53.09488, 23.66848
772470;Fredropol;Fredropol;PL;49.69578, 22.74625
772667;Dziewin;Dziewin;PL;50.07554, 20.45491
772747;Dzia³oszyce;Dzialoszyce;PL;50.36534, 20.35226
776808;Abramów;Abramow;PL;51.45647, 22.31521
3081036;¯abnica;Zabnica;PL;49.58139, 19.15621
3083752;Szczyrk;Szczyrk;PL;49.71724, 19.03183
3084324;Studzionka;Studzionka;PL;49.96232, 18.7728
3084334;Studzienice;Studzienice;PL;54.09262, 17.57581
3084515;Stronie Œl¹skie;Stronie Slaskie;PL;50.29554, 16.87397
3084569;Stoszowice;Stoszowice;PL;50.59986, 16.73896
3085520;S³oñsk;Slonsk;PL;52.56345, 14.80526
3085565;Œliwice;Sliwice;PL;53.70875, 18.1737
3085925;Siewierz;Siewierz;PL;50.46657, 19.23028
3085976;Sieraków Œl¹ski;Sierakow Slaski;PL;50.8029, 18.57548
3086377;Sadki;Sadki;PL;53.16036, 17.44912
3086654;Rusiec;Rusiec;PL;51.32444, 18.98506
3087027;Rokitno Szlacheckie;Rokitno Szlacheckie;PL;50.43195, 19.43293
3087047;Rokiciny;Rokiciny;PL;49.57243, 19.92302
3087559;R¹czna;Raczna;PL;50.00984, 19.76784
3087896;Przyborów;Przyborow;PL;49.6215, 19.38701
3087994;Przedbórz;Przedborz;PL;51.08789, 19.87384
3088548;Pogorzela;Pogorzela;PL;51.8222, 17.23017
3088749;Pobiedziska;Pobiedziska;PL;52.47753, 17.28767
3089583;Ozimek;Ozimek;PL;50.67944, 18.2137
3089924;Osiek;Osiek;PL;49.95067, 19.26444
3090452;Nowy Tomyœl;Nowy Tomysl;PL;52.3195, 16.12844
3091332;Mrzezino;Mrzezino;PL;54.65378, 18.43025
3091598;Mników;Mnikow;PL;50.06044, 19.72595
3093035;Lubanie;Lubanie;PL;52.74689, 18.9194
3094003;£agiewniki;Lagiewniki;PL;50.79088, 16.84457
3094625;Krotoszyn;Krotoszyn;PL;51.69868, 17.43738
3094898;Kozieg³owy;Kozieglowy;PL;50.60035, 19.16299
3095126;Koœcierzyna;Koscierzyna;PL;54.12226, 17.98119
3095140;Koœcielisko;Koscielisko;PL;49.29073, 19.88929
3095834;Ko³baskowo;Kolbaskowo;PL;53.33641, 14.43835
3096844;Kamieñ;Kamien;PL;50.01215, 19.58536
3096966;Kaczory;Kaczory;PL;53.10348, 16.88169
3098200;Gryfino;Gryfino;PL;53.25243, 14.48831
3098865;Góra¿d¿e;Gorazdze;PL;50.52903, 18.01003
3099352;Gilowice;Gilowice;PL;49.71277, 19.31045
3100212;Domaniewice;Domaniewice;PL;52.00623, 19.80294
3100553;Dêbnica Kaszubska;Debnica Kaszubska;PL;54.37831, 17.16116
3101010;Czernichów;Czernichow;PL;49.75443, 19.20947
3101038;Czermin;Czermin;PL;51.95008, 17.74957
3101453;Chy¿ne;Chyzne;PL;49.42672, 19.66956
3101471;Chwaszczyno;Chwaszczyno;PL;54.44379, 18.41875
3101619;Chorzów;Chorzow;PL;50.30582, 18.9742
3102171;Budzów;Budzow;PL;50.59337, 16.71038
3102459;Brzeg;Brzeg;PL;50.86079, 17.4674
3102677;Braniewo;Braniewo;PL;54.37971, 19.81959
3103034;Boguszów-Gorce;Boguszow-Gorce;PL;50.75514, 16.20494
3103091;Bogdaniec;Bogdaniec;PL;52.68897, 15.07127
3103388;Bierawa;Bierawa;PL;50.28111, 18.24177
3103391;Bieñkówka;Bienkowka;PL;49.776, 19.77179
3103892;Balin;Balin;PL;50.16799, 19.3834
7534412;Pogórze;Pogorze;PL;49.79961, 18.84327
7534559;Ruda-Huta;Ruda-Huta;PL;51.23666, 23.59486
7576107;Godziszów Pierwszy;Godziszow Pierwszy;PL;50.75753, 22.48386
12047653;Osiedle Henrykowskie;Osiedle Henrykowskie;PL;51.08999, 17.05289
12199995;Bia³a Ró¿a;Biala Roza;PL;51.26162, 19.54569
753056;¯urawica;Zurawica;PL;49.82348, 22.78925
754454;Wyszków;Wyszkow;PL;52.59278, 21.4584
756315;Urzêdów;Urzedow;PL;50.99323, 22.1426
757029;Tarnogród;Tarnogrod;PL;50.3609, 22.74174
757718;Suwa³ki;Suwalki;PL;54.11175, 22.93087
758343;Stare Babice;Stare Babice;PL;52.26028, 20.83403
758833;Smêgorzów;Smegorzow;PL;50.22843, 21.00414
759495;Sêkowa;Sekowa;PL;49.62217, 21.19769
759815;Rytro;Rytro;PL;49.48904, 20.66631
763992;Niedzica;Niedzica;PL;49.41008, 20.30273
765804;Ludwin;Ludwin;PL;51.34605, 22.90581
766307;Lidzbark Warmiñski;Lidzbark Warminski;PL;54.12588, 20.57954
762643;Parczew;Parczew;PL;51.64021, 22.90057
762664;Paprotnia;Paprotnia;PL;52.20513, 20.4232
762841;Ostrowsko;Ostrowsko;PL;49.47616, 20.10052
763120;Opatowiec;Opatowiec;PL;50.24314, 20.72348
763244;Olszanica;Olszanica;PL;49.47741, 22.44382
766042;£omianki;Lomianki;PL;52.33413, 20.88602
766132;Lisia Góra;Lisia Gora;PL;50.08039, 21.04397
766877;£¹cko;Lacko;PL;49.55757, 20.43586
766899;£abowa;Labowa;PL;49.52766, 20.85497
767604;Krasocin;Krasocin;PL;50.88874, 20.11863
768267;Konieczkowa;Konieczkowa;PL;49.84208, 21.9282
769106;Klembów;Klembow;PL;52.4065, 21.33176
769274;Kêtrzyn;Ketrzyn;PL;54.07676, 21.37527
770659;Jadowniki Mokre;Jadowniki Mokre;PL;50.16546, 20.72845
771317;Gruszów Wielki;Gruszow Wielki;PL;50.19163, 21.03144
771901;Go³ymin-Oœrodek;Golymin-Osrodek;PL;52.808, 20.87325
771955;Golcowa;Golcowa;PL;49.77162, 22.02501
772982;Drelów;Drelow;PL;51.91219, 22.87165
773149;Dobre;Dobre;PL;52.32097, 21.67881
773695;Czudec;Czudec;PL;49.94487, 21.84134
775423;Borzêcin;Borzecin;PL;50.0654, 20.71103
775890;Biskupiec;Biskupiec;PL;53.86467, 20.95692
3080675;¯arki;Zarki;PL;50.08259, 19.35199
3081324;Wrzeœnia;Wrzesnia;PL;52.32512, 17.56519
3082678;Walim;Walim;PL;50.69749, 16.44482
3082734;W¹brzeŸno;Wabrzezno;PL;53.27989, 18.94773
3083334;Tolkmicko;Tolkmicko;PL;54.32038, 19.52695
3083958;Œwinna;Swinna;PL;49.65802, 19.25406
3084020;Œwierzno;Swierzno;PL;53.96497, 14.96544
3084426;Strzelce;Strzelce;PL;52.31478, 19.40701
3085134;Soœno;Sosno;PL;53.38922, 17.68713
3086511;Rypin;Rypin;PL;53.06603, 19.40941
3086775;Rudna;Rudna;PL;51.50981, 16.26363
3087109;Rogów;Rogow;PL;51.81758, 19.88654
3087112;Rogów;Rogow;PL;49.99097, 18.35077
3087330;Raszowa;Raszowa;PL;50.39779, 18.17722
3087383;Rakoniewice;Rakoniewice;PL;52.13906, 16.27346
3087431;Radziechowy;Radziechowy;PL;49.64651, 19.13115
3087613;Raba Wy¿na;Raba Wyzna;PL;49.56681, 19.87967
3087905;Przybiernów;Przybiernow;PL;53.7578, 14.78529
3088065;Prudnik;Prudnik;PL;50.32124, 17.57461
3088825;P³ock;Plock;PL;52.54682, 19.70638
3089316;Pawonków;Pawonkow;PL;50.69499, 18.58149
3089891;Osiek nad Noteci¹;Osiek nad Notecia;PL;53.1203, 17.29102
3090043;Oporów;Oporow;PL;52.26448, 19.56416
3090104;Olsztyn;Olsztyn;PL;50.75185, 19.26737
3091031;Niedobczyce;Niedobczyce;PL;50.0654, 18.49531
3091217;Myszków;Myszkow;PL;50.5752, 19.32461
3091462;Mor¹g;Morag;PL;53.91711, 19.92602
3091953;Miêkinia;Miekinia;PL;51.18844, 16.73595
3092646;Lututów;Lututow;PL;51.37033, 18.4348
3093028;Lubawa;Lubawa;PL;53.50428, 19.74966
3093029;Lubasz;Lubasz;PL;52.85213, 16.52344
3093192;Lisków;Liskow;PL;51.83313, 18.39789
3093457;Libi¹¿;Libiaz;PL;50.10396, 19.31568
3093651;£êki Szlacheckie;Leki Szlacheckie;PL;51.18774, 19.79796
3094361;Ksi¹¿enice;Ksiazenice;PL;50.15524, 18.59925
3096353;Kêpice;Kepice;PL;54.24111, 16.88968
3096640;Kargowa;Kargowa;PL;52.0714, 15.86138
3098619;Gostynin;Gostynin;PL;52.42938, 19.46194
3098709;Gorzyce;Gorzyce;PL;49.95945, 18.39884
3098735;Gorzkowice;Gorzkowice;PL;51.21533, 19.59626
3099146;G³uszyca;Gluszyca;PL;50.68743, 16.37173
3100976;Czerwieñsk;Czerwiensk;PL;52.01289, 15.42317
3101161;Czarne;Czarne;PL;53.6842, 16.93834
3101660;Chojnów;Chojnow;PL;51.27373, 15.93661
3101734;Chmielno;Chmielno;PL;54.32543, 18.0986
3102283;Brzuze;Brzuze;PL;53.05458, 19.26195
3102390;Brzeziny;Brzeziny;PL;51.80023, 19.75144
3102747;Borzêta;Borzeta;PL;49.86228, 19.97924
3102987;Boles³awiec;Boleslawiec;PL;51.26418, 15.5697
3103274;Blachownia;Blachownia;PL;50.78015, 18.96389
3103386;Bierdzany;Bierdzany;PL;50.81852, 18.15808
3103971;Bachowice;Bachowice;PL;49.95812, 19.49369
7535492;Lubicz Dolny;Lubicz Dolny;PL;53.03151, 18.74559
7535672;£êtownia;Letownia;PL;49.69745, 19.87109
7576667;Nowe Grocholice;Nowe Grocholice;PL;52.15924, 20.9111
12047627;Grabiszyn;Grabiszyn;PL;51.09369, 16.97819
12047637;Z³otniki;Zlotniki;PL;51.13769, 16.88923
753549;Zbójna;Zbojna;PL;53.24293, 21.78812
754027;Zakrzówek;Zakrzowek;PL;50.95124, 22.38138
754364;Zabierzów Bocheñski;Zabierzow Bochenski;PL;50.06821, 20.31896
755571;Wiœniowa;Wisniowa;PL;49.86897, 21.65508
756109;Waœniów;Wasniow;PL;50.89914, 21.22301
756316;Urszulin;Urszulin;PL;51.3939, 23.1948
756769;Truskaw;Truskaw;PL;52.30124, 20.78244
758850;S³upno;Slupno;PL;52.38409, 21.15572
759140;Skar¿ysko Koœcielne;Skarzysko Koscielne;PL;51.13822, 20.91196
759141;Skar¿ysko-Kamienna;Skarzysko-Kamienna;PL;51.11311, 20.87162
759325;Siemi¹tkowo;Siemiatkowo;PL;52.8811, 20.02893
759946;Rutki;Rutki;PL;53.09119, 22.43539
760254;Siennica Ró¿ana;Siennica Rozana;PL;51.00123, 23.3226
760255;Ró¿an;Rozan;PL;52.88757, 21.39105
760516;Rejowiec Fabryczny;Rejowiec Fabryczny;PL;51.11414, 23.24724
760892;Puszcza Mariañska;Puszcza Marianska;PL;51.97901, 20.35037
761101;Przyborów;Przyborow;PL;50.03035, 20.66279
761663;Pokrzywnica;Pokrzywnica;PL;52.62072, 21.01925
763263;Olesno;Olesno;PL;50.20152, 20.92578
764125;Narew;Narew;PL;52.91418, 23.51984
764226;Mysiad³o;Mysiadlo;PL;52.10216, 21.01856
764664;Mirów;Mirow;PL;51.1972, 21.0329
764966;Micha³ów;Michalow;PL;50.73727, 23.02297
765600;Maciejowice;Maciejowice;PL;51.69222, 21.55342
765984;£opuszka Wielka;Lopuszka Wielka;PL;49.93454, 22.39305
767150;Ksiê¿omierz;Ksiezomierz;PL;50.90855, 21.98965
767310;Krzeczowice;Krzeczowice;PL;49.9892, 22.46378
767311;Krzeczów;Krzeczow;PL;49.98876, 20.48779
767608;Krasnosielc;Krasnosielc;PL;53.03378, 21.15735
768905;Koby³ka;Kobylka;PL;52.33953, 21.19589
769046;K³oczew;Kloczew;PL;51.72134, 21.96493
769600;Kampinos;Kampinos;PL;52.26837, 20.46307
769640;Kamionka;Kamionka;PL;51.47165, 22.46275
770005;Józefów;Jozefow;PL;50.48119, 23.05404
770473;Janów;Janow;PL;53.46747, 23.23052
771566;Grabownica Starzeñska;Grabownica Starzenska;PL;49.65896, 22.07754
772220;Gierzwa³d;Gierzwald;PL;53.54128, 20.08867
772857;Dukla;Dukla;PL;49.55554, 21.68317
772873;Duczki;Duczki;PL;52.36271, 21.29047
773078;Do³hobyczów;Dolhobyczow;PL;50.58591, 24.03594
773250;D³ugie;Dlugie;PL;49.57866, 22.04338
773357;Dêblin;Deblin;PL;51.55912, 21.84829
774304;Chrzanów;Chrzanow;PL;50.77256, 22.60351
775318;Brody;Brody;PL;51.02466, 21.22147
3080102;Z³ocieniec;Zlocieniec;PL;53.53286, 16.01132
3080369;Zebrzydowice;Zebrzydowice;PL;49.87793, 18.61127
3080757;Zalewo;Zalewo;PL;53.84534, 19.60519
3081384;Wróblew;Wroblew;PL;51.61215, 18.61487
3082110;Wierzchowo;Wierzchowo;PL;53.46013, 16.09961
3082500;Wêgliniec;Wegliniec;PL;51.28753, 15.22894
3083201;Truskolasy;Truskolasy;PL;50.86692, 18.82705
3083440;Tarnowskie Góry;Tarnowskie Gory;PL;50.44548, 18.86147
3084213;Borne Sulinowo;Borne Sulinowo;PL;53.57661, 16.53395
3084259;Suchy D¹b;Suchy Dab;PL;54.20809, 18.76731
3085479;S³upia pod Kêpnem;Slupia pod Kepnem;PL;51.23924, 18.04255
3085709;Skrwilno;Skrwilno;PL;53.01607, 19.62364
3086054;Siedlisko;Siedlisko;PL;51.76864, 15.81396
3086110;Sidzina;Sidzina;PL;49.98732, 19.87495
3086399;Rzgów Pierwszy;Rzgow Pierwszy;PL;52.15134, 18.04976
3086544;Rychtal;Rychtal;PL;51.14533, 17.85132
3086759;Rudnik;Rudnik;PL;50.12729, 18.18598
3087195;Resko;Resko;PL;53.77307, 15.40607
3087316;Ratowice;Ratowice;PL;51.03308, 17.27205
3087440;Radzanowo;Radzanowo;PL;52.57306, 19.89109
3087485;Radostowice;Radostowice;PL;50.00311, 18.88103
3088972;Piotrków Trybunalski;Piotrkow Trybunalski;PL;51.40547, 19.70321
3089372;P¹tnów;Patnow;PL;51.14403, 18.61659
3089832;Oœno Lubuskie;Osno Lubuskie;PL;52.4536, 14.87549
3089892;Osiek Ma³y;Osiek Maly;PL;52.2763, 18.60234
3090552;Nowogródek Pomorski;Nowogrodek Pomorski;PL;52.91149, 15.02947
3090768;Nowa Ruda;Nowa Ruda;PL;50.58008, 16.50164
3091763;Mi³om³yn;Milomlyn;PL;53.76449, 19.838
3093282;Lipnica Wielka;Lipnica Wielka;PL;49.47404, 19.63883
3093478;£êczyce;Leczyce;PL;54.59405, 17.85931
3093500;Lewin K³odzki;Lewin Klodzki;PL;50.40559, 16.29101
3093791;£aziska;Laziska;PL;49.9357, 18.44707
3094164;KuŸnia Raciborska;Kuznia Raciborska;PL;50.20058, 18.31146
3094189;Kurzêtnik;Kurzetnik;PL;53.39858, 19.57858
3094457;Krzymów;Krzymow;PL;52.1896, 18.4311
3094639;Kroœnice;Krosnice;PL;51.47641, 17.35917
3095110;Koszêcin;Koszecin;PL;50.63411, 18.8413
